Stat_Dt,Carrier_Cd,Flt_Nbr,Orig_Airport_Cd,Dest_Airport_Cd,Flt_Dpt_Dt,Leg_Id,Leg_Ind,Flt_Nbr_Orig,Flt_Nbr_Sfx,Serv_Type_Cd,Serv_Day_Of_Week_List,Flt_Dpt_Tm,Flt_Arrv_Tm,Flt_Dpt_UTC_Tm,Flt_Arrv_UTC_Tm,Pax_Dpt_Tm,Pax_Arrv_Tm,Pax_Dpt_UTC_Tm,Pax_Arrv_UTC_Tm,Pax_Dpt_Terminal,Pax_Arrv_Terminal,Aircraft_Type_Cd,Class_Seq,Class_Seq_Adjust,Meal_Service_Note,Carrier_Cd_List,Nation_Flag_List,Aircraft_Owner_Carrier_Cd,Cockpit_Crew_Carrier_Cd,Cabin_Crew_Carrier_Cd,Next_Carrier_Cd,Next_Flt_Nbr,Next_Flt_Nbr_Orig,Next_Flt_Nbr_Sfx,Aircraft_Rotation_Layover_Ind,Flt_Transit_Layover_Ind,Flt_Operate_Disclosure,Transit_Limit_Cd,Transit_Limit_Overflow_Cd,Frequency_Rate,Flt_Cap_Desc,F_Cap_QTY,C_Cap_QTY,Y_Cap_QTY,Total_Cap_QTY,Valid_Flag,Flt_Route_Cd,Etl_Tx_Dt,Etl_First_Dt,Etl_Proc_Dt
2022/08/06 00:00:00.000,ZH ,8711      ,HFE,INC,2022/08/10 00:00:00.000,2,1,8711      , ,J ,1234567   ,1970/01/01 12:40:00.000,1970/01/01 15:00:00.000,1970/01/01 04:40:00.000,1970/01/01 07:00:00.000,1970/01/01 12:40:00.000,1970/01/01 15:00:00.000,1970/01/01 04:40:00.000,1970/01/01 07:00:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y149                        ,0,8,149,157,Y,JJN-HFE-INC                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,ZH ,8711      ,HFE,INC,2022/08/13 00:00:00.000,2,1,8711      , ,J ,1234567   ,1970/01/01 12:40:00.000,1970/01/01 15:00:00.000,1970/01/01 04:40:00.000,1970/01/01 07:00:00.000,1970/01/01 12:40:00.000,1970/01/01 15:00:00.000,1970/01/01 04:40:00.000,1970/01/01 07:00:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y149                        ,0,8,149,157,N,JJN-HFE-INC                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,ZH ,8711      ,HFE,INC,2022/08/16 00:00:00.000,2,1,8711      , ,J ,1234567   ,1970/01/01 12:40:00.000,1970/01/01 15:00:00.000,1970/01/01 04:40:00.000,1970/01/01 07:00:00.000,1970/01/01 12:40:00.000,1970/01/01 15:00:00.000,1970/01/01 04:40:00.000,1970/01/01 07:00:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y149                        ,0,8,149,157,N,JJN-HFE-INC                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,ZH ,8711      ,HFE,INC,2022/08/15 00:00:00.000,2,1,8711      , ,J ,1234567   ,1970/01/01 12:40:00.000,1970/01/01 15:00:00.000,1970/01/01 04:40:00.000,1970/01/01 07:00:00.000,1970/01/01 12:40:00.000,1970/01/01 15:00:00.000,1970/01/01 04:40:00.000,1970/01/01 07:00:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y149                        ,0,8,149,157,N,JJN-HFE-INC                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/13 00:00:00.000,ZH ,8711      ,HFE,INC,2022/08/14 00:00:00.000,2,1,8711      , ,J ,5 7       ,1970/01/01 12:40:00.000,1970/01/01 15:00:00.000,1970/01/01 04:40:00.000,1970/01/01 07:00:00.000,1970/01/01 12:40:00.000,1970/01/01 15:00:00.000,1970/01/01 04:40:00.000,1970/01/01 07:00:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y149                        ,0,8,149,157,Y,JJN-HFE-INC                                                                                         ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/06 00:00:00.000,MU ,9962      ,HYN,XIY,2022/08/11 00:00:00.000,1,1,9962      , ,J ,1234567   ,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,  ,3 ,319       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y112                        ,0,8,112,120,Y,HYN-XIY                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,MU ,9962      ,HYN,XIY,2022/08/10 00:00:00.000,1,1,9962      , ,J ,1234567   ,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,  ,3 ,319       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y112                        ,0,8,112,120,Y,HYN-XIY                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,MU ,9962      ,HYN,XIY,2022/08/12 00:00:00.000,1,1,9962      , ,J ,1234567   ,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,  ,3 ,319       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y112                        ,0,8,112,120,Y,HYN-XIY                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,MU ,9962      ,HYN,XIY,2022/08/09 00:00:00.000,1,1,9962      , ,J ,1234567   ,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,  ,3 ,319       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y112                        ,0,8,112,120,Y,HYN-XIY                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/13 00:00:00.000,MU ,9962      ,HYN,XIY,2022/08/16 00:00:00.000,1,1,9962      , ,J ,1234567   ,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,  ,3 ,319       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y112                        ,0,8,112,120,Y,HYN-XIY                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,9962      ,HYN,XIY,2022/08/14 00:00:00.000,1,1,9962      , ,J ,1234567   ,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,  ,3 ,319       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y112                        ,0,8,112,120,Y,HYN-XIY                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,9962      ,HYN,XIY,2022/08/13 00:00:00.000,1,1,9962      , ,J ,1234567   ,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,  ,3 ,319       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y112                        ,0,8,112,120,Y,HYN-XIY                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,9962      ,HYN,XIY,2022/08/15 00:00:00.000,1,1,9962      , ,J ,1234567   ,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,1970/01/01 22:05:00.000,1970/01/01 01:05:00.000,1970/01/01 14:05:00.000,1970/01/01 17:05:00.000,  ,3 ,319       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y112                        ,0,8,112,120,Y,HYN-XIY                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/06 00:00:00.000,9C ,8694      ,INC,HFE,2022/08/12 00:00:00.000,1,1,8694      , ,J ,1234567   ,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,  ,  ,320       ,Y                             ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,                              ,0,0,0,0,Y,INC-HFE-SWA                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,9C ,8694      ,INC,HFE,2022/08/11 00:00:00.000,1,1,8694      , ,J ,1234567   ,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,  ,  ,320       ,Y                             ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,                              ,0,0,0,0,Y,INC-HFE-SWA                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,9C ,8694      ,INC,HFE,2022/08/09 00:00:00.000,1,1,8694      , ,J ,1234567   ,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,  ,  ,320       ,Y                             ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,                              ,0,0,0,0,Y,INC-HFE-SWA                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,9C ,8694      ,INC,HFE,2022/08/10 00:00:00.000,1,1,8694      , ,J ,1234567   ,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,  ,  ,320       ,Y                             ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,                              ,0,0,0,0,Y,INC-HFE-SWA                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/13 00:00:00.000,9C ,8694      ,INC,HFE,2022/08/14 00:00:00.000,1,1,8694      , ,J ,1234567   ,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,  ,  ,320       ,Y                             ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,                              ,0,0,0,0,Y,INC-HFE-SWA                                                                                         ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,9C ,8694      ,INC,HFE,2022/08/13 00:00:00.000,1,1,8694      , ,J ,1234567   ,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,  ,  ,320       ,Y                             ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,                              ,0,0,0,0,Y,INC-HFE-SWA                                                                                         ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,9C ,8694      ,INC,HFE,2022/08/16 00:00:00.000,1,1,8694      , ,J ,1234567   ,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,  ,  ,320       ,Y                             ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,                              ,0,0,0,0,Y,INC-HFE-SWA                                                                                         ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,9C ,8694      ,INC,HFE,2022/08/15 00:00:00.000,1,1,8694      , ,J ,1234567   ,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,1970/01/01 14:00:00.000,1970/01/01 16:10:00.000,1970/01/01 06:00:00.000,1970/01/01 08:10:00.000,  ,  ,320       ,Y                             ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,                              ,0,0,0,0,Y,INC-HFE-SWA                                                                                         ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/06 00:00:00.000,KY ,9712      ,INC,HFE,2022/08/12 00:00:00.000,1,1,9712      , ,J ,1234567   ,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,ZH ,   ,   ,   ,          ,          , , , ,L,          , ,0,J8Y149                        ,0,8,149,157,Y,INC-HFE-JJN                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,KY ,9712      ,INC,HFE,2022/08/11 00:00:00.000,1,1,9712      , ,J ,1234567   ,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,ZH ,   ,   ,   ,          ,          , , , ,L,          , ,0,J8Y149                        ,0,8,149,157,Y,INC-HFE-JJN                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,KY ,9712      ,INC,HFE,2022/08/09 00:00:00.000,1,1,9712      , ,J ,1234567   ,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,ZH ,   ,   ,   ,          ,          , , , ,L,          , ,0,J8Y149                        ,0,8,149,157,Y,INC-HFE-JJN                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,KY ,9712      ,INC,HFE,2022/08/10 00:00:00.000,1,1,9712      , ,J ,1234567   ,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,ZH ,   ,   ,   ,          ,          , , , ,L,          , ,0,J8Y149                        ,0,8,149,157,Y,INC-HFE-JJN                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,KY ,9712      ,INC,HFE,2022/08/13 00:00:00.000,1,1,9712      , ,J ,1234567   ,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,ZH ,   ,   ,   ,          ,          , , , ,L,          , ,0,J8Y149                        ,0,8,149,157,N,INC-HFE-JJN                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,KY ,9712      ,INC,HFE,2022/08/16 00:00:00.000,1,1,9712      , ,J ,1234567   ,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,ZH ,   ,   ,   ,          ,          , , , ,L,          , ,0,J8Y149                        ,0,8,149,157,N,INC-HFE-JJN                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,KY ,9712      ,INC,HFE,2022/08/15 00:00:00.000,1,1,9712      , ,J ,1234567   ,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,ZH ,   ,   ,   ,          ,          , , , ,L,          , ,0,J8Y149                        ,0,8,149,157,N,INC-HFE-JJN                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/13 00:00:00.000,KY ,9712      ,INC,HFE,2022/08/14 00:00:00.000,1,1,9712      , ,J ,5 7       ,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,ZH ,   ,   ,   ,          ,          , , , ,L,          , ,0,J8Y149                        ,0,8,149,157,Y,INC-HFE-JJN                                                                                         ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/06 00:00:00.000,MU ,6402      ,INC,HFE,2022/08/12 00:00:00.000,1,1,6402      , ,J ,1234567   ,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,  ,  ,320       ,XX                            ,                              ,XX                            ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,INC-HFE                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,MU ,6402      ,INC,HFE,2022/08/11 00:00:00.000,1,1,6402      , ,J ,1234567   ,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,  ,  ,320       ,XX                            ,                              ,XX                            ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,INC-HFE                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,MU ,6402      ,INC,HFE,2022/08/09 00:00:00.000,1,1,6402      , ,J ,1234567   ,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,  ,  ,320       ,XX                            ,                              ,XX                            ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,INC-HFE                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,MU ,6402      ,INC,HFE,2022/08/10 00:00:00.000,1,1,6402      , ,J ,1234567   ,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,  ,  ,320       ,XX                            ,                              ,XX                            ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,INC-HFE                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/13 00:00:00.000,MU ,6402      ,INC,HFE,2022/08/14 00:00:00.000,1,1,6402      , ,J ,1234567   ,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,  ,  ,320       ,XX                            ,                              ,XX                            ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,INC-HFE                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,6402      ,INC,HFE,2022/08/13 00:00:00.000,1,1,6402      , ,J ,1234567   ,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,  ,  ,320       ,XX                            ,                              ,XX                            ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,INC-HFE                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,6402      ,INC,HFE,2022/08/16 00:00:00.000,1,1,6402      , ,J ,1234567   ,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,  ,  ,320       ,XX                            ,                              ,XX                            ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,INC-HFE                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,6402      ,INC,HFE,2022/08/15 00:00:00.000,1,1,6402      , ,J ,1234567   ,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,1970/01/01 18:00:00.000,1970/01/01 20:20:00.000,1970/01/01 10:00:00.000,1970/01/01 12:20:00.000,  ,  ,320       ,XX                            ,                              ,XX                            ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,INC-HFE                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/06 00:00:00.000,ZH ,8712      ,INC,HFE,2022/08/12 00:00:00.000,1,1,8712      , ,J ,1234567   ,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y149                        ,0,8,149,157,Y,INC-HFE-JJN                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,ZH ,8712      ,INC,HFE,2022/08/11 00:00:00.000,1,1,8712      , ,J ,1234567   ,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y149                        ,0,8,149,157,Y,INC-HFE-JJN                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,ZH ,8712      ,INC,HFE,2022/08/09 00:00:00.000,1,1,8712      , ,J ,1234567   ,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,1970/01/01 15:55:00.000,1970/01/01 18:15:00.000,1970/01/01 07:55:00.000,1970/01/01 10:15:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y149                        ,0,8,149,157,Y,INC-HFE-JJN                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
