FLT_DPT_DT,CARRIER_CD,FLT_NBR,ORIG_AIRPORT_CD,DEST_AIRPORT_CD,SUB_CLASS_CD,CLASS_CD,CLASS_BOOKED_QTY,CREATE_DTTM,UPDATE_DTTM,SEAT_CABIN_LAYOUT,AIRCRAFT_TYPE_CD,LEG_IND,LANE_SEG_NBR,ETL_PROC_DT
2022/12/12 00:00:00.000000000,HO,1932,TAO,CSX,T,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,Z,Y,74,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,X,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,J,Y,5,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8310,CSX,TAO,Q,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3938,TAO,CSX,L,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3938,TAO,CSX,Z,Y,3,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,P,C,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3938,TAO,CSX,P,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,V,Y,3,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3938,TAO,CSX,I,J,1,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1932,TAO,CSX,U,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8310,CSX,TAO,H,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,N,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8309,TAO,CSX,H,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,Y,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,E,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,D,C,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8310,CSX,TAO,G,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1932,TAO,CSX,V,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1932,TAO,CSX,X,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8310,CSX,TAO,T,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,A,J,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,Q,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,Q,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8310,CSX,TAO,E,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,C,C,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3937,CSX,TAO,R,Y,1,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,H,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,H,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,I,C,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,S,Y,4,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8309,TAO,CSX,U,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3937,CSX,TAO,D,J,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1932,TAO,CSX,S,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8309,TAO,CSX,Y,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,U,Y,2,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,W,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,J,Y,1,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,L,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1932,TAO,CSX,M,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,M,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3937,CSX,TAO,L,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,B,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8309,TAO,CSX,K,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,H,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,X,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3938,TAO,CSX,O,J,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,Q,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,J,J,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8309,TAO,CSX,V,Y,24,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,D,J,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,L,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3937,CSX,TAO,M,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,G,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8310,CSX,TAO,U,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3937,CSX,TAO,P,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,K,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,M,Y,2,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3938,TAO,CSX,U,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,E,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,M,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8310,CSX,TAO,K,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,O,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,I,C,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8310,CSX,TAO,N,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,E,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,C,J,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,C,C,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,V,Y,14,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,Z,Y,5,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,N,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,B,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,Y,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3937,CSX,TAO,K,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8310,CSX,TAO,X,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8309,TAO,CSX,G,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8310,CSX,TAO,S,Y,2,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,K,Y,10,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8309,TAO,CSX,Z,Y,18,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8310,CSX,TAO,Z,Y,115,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,G,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3938,TAO,CSX,D,J,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3937,CSX,TAO,N,Y,9,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8309,TAO,CSX,B,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,N,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,W,W,3,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,R,W,5,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,H,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,K,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3937,CSX,TAO,Z,Y,1,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3938,TAO,CSX,S,W,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,D,C,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,D,C,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,U,Y,1,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1932,TAO,CSX,E,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3937,CSX,TAO,H,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,S,Y,3,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1932,TAO,CSX,A,J,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,T,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3937,CSX,TAO,Q,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,B,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,K,Y,10,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8309,TAO,CSX,T,Y,42,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3938,TAO,CSX,A,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3937,CSX,TAO,Y,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3938,TAO,CSX,N,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,X,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,P,C,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8310,CSX,TAO,M,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,V,Y,1,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3938,TAO,CSX,G,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,P,C,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,Q,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4872,CSX,TAO,S,Y,5,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y159,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,O,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,E,Y,13,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,Y,Y,0,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8310,CSX,TAO,B,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,L,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,Q,Y,2,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3937,CSX,TAO,G,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1932,TAO,CSX,B,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,D,C,1,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3938,TAO,CSX,R,Y,3,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4871,TAO,CSX,J,Y,1,2022/11/12 05:54:07.000000000,2022/12/11 23:54:08.000000000,C8Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,H,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,T,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,CZ,3938,TAO,CSX,B,Y,0,2022/11/12 05:54:07.000000000,2022/12/09 23:54:07.000000000,J4W23Y138,32H,0,3,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8309,TAO,CSX,E,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4874,CSX,TAO,C,C,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y150,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,SC,4873,TAO,CSX,X,Y,1,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,C8W17Y141,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,MF,8309,TAO,CSX,M,Y,0,2022/11/12 05:54:07.000000000,2022/12/13 23:54:07.000000000,Y183,738,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,K,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
2022/12/12 00:00:00.000000000,HO,1931,CSX,TAO,Z,Y,0,2022/11/12 05:54:07.000000000,2022/11/24 23:54:07.000000000,J8Y155,32N,0,1,2022/12/14 16:49:40.000000000
